id,year,org,sentence,type,X,action,Y,22,0,0,10,2,1
24342805,2014,"Centre for Biomedical Research, Burnet Institute, Melbourne, Victoria 3004, Australia;",We defined the sequence and huIgG binding characteristics of the M. nemestrina activating FcγRIIa (mnFcγRIIa) and inhibitory FcγRIIb (mnFcγRIIb) and predicted their structures using the huIgGFc/huFcγRIIa crystal structure.,-1,,,,,,,,,
24342805,2014,"Centre for Biomedical Research, Burnet Institute, Melbourne, Victoria 3004, Australia;","In contrast, mnFcγRIIb has enhanced binding of huIgG1 and broader specificity, as, unlike huFcγRIIb, it avidly binds IgG2.",-1,,,,,,,,,
24342805,2014,"Centre for Biomedical Research, Burnet Institute, Melbourne, Victoria 3004, Australia;",These marked interspecies differences in IgG binding between human and macaque FcRs and polymorphisms within species have implications for preclinical evaluation of Abs and vaccines in macaques.,-1,,,,,,,,,
25271631,2014,"Department of Veterinary Biosciences, The Ohio State University, Columbus, Ohio, United States of America.","Here, we show that BosR binds two regulatory elements of the ospAB operon and that increasing BosR expression leads to downregulation of OspA.",-1,,,,,,,,,
25271631,2014,"Department of Veterinary Biosciences, The Ohio State University, Columbus, Ohio, United States of America.","Taken together, the study clearly demonstrated BosR serves as a repressor that binds both regulatory elements of the ospAB operon and shuts off expression.",-1,,,,,,,,,
24829381,2014,"Department of Biology, Johns Hopkins University, Baltimore, MD 21218 schroer@jhu.edu.",It serves as an adaptor that binds both dynein and cargoes and enhances single-motor processivity.,-1,,,,,,,,,
24829381,2014,"Department of Biology, Johns Hopkins University, Baltimore, MD 21218 schroer@jhu.edu.",We show here that the intrinsically disordered dynamitin N-terminus binds to Arp1 directly.,-1,,,,,,,,,
24829381,2014,"Department of Biology, Johns Hopkins University, Baltimore, MD 21218 schroer@jhu.edu.","Tandem-affinity purification-tagged dynamitin AA 1-87 binds the Arp filament specifically, and binding studies with purified native Arp1 reveal that this fragment binds Arp1 directly.",-1,,,,,,,,,
24829381,2014,"Department of Biology, Johns Hopkins University, Baltimore, MD 21218 schroer@jhu.edu.",This work demonstrates for the first time that Arp1 can directly bind any protein besides another Arp and provides important new insight into the underpinnings of dynactin structure.,-1,,,,,,,,,
25500326,2014,"General surgery, The Third Affiliated Hospital of Xinxiang Medical University, Xinxiang, Henan 453003, PR China.","For glutathione, the interaction is characterized by a high number of binding sites, which suggests that binding occurs by a surface adsorption mechanism that leads to coating of the protein surface.",-1,,,,,,,,,
25342221,2014,"Leibniz-Institut für Molekulare Pharmakologie, Robert-Rössle-Str. 10, 13125, Berlin, Germany.","Clostridium perfringens enterotoxin (CPE) binds to distinct claudins (Clds), which regulate paracellular barrier functions in endo- and epithelia.",-1,,,,,,,,,
25342221,2014,"Leibniz-Institut für Molekulare Pharmakologie, Robert-Rössle-Str. 10, 13125, Berlin, Germany.","The C-terminal domain (cCPE) has the potential for selective claudin modulation, since it only binds to a subset of claudins, e.g., Cld3 and Cld4 (cCPE receptors).",-1,,,,,,,,,
25342221,2014,"Leibniz-Institut für Molekulare Pharmakologie, Robert-Rössle-Str. 10, 13125, Berlin, Germany.",Binding to Cld5 is especially attenuated by the lack of a bulky hydrophobic residue like leucine at position 151.,-1,,,,,,,,,
25174509,2014,"Laboratory for Evolution & Development, Institute of Evolution & Marine Biodiversity and Department of Marine Biology, Ocean University of China, Qingdao, China.","Moreover, rBjC1q can assemble to form the high molecular weight oligomers necessary for binding to proteases C1r/C1s and for complement activation, and binds human C1r/C1s/mannan-binding lectin-associated serine protease-2 as well as amphioxus serine proteases involved in the cleavage of C4/C2, and C3 activation.",-1,,,,,,,,,
25073946,2014,"Graduate Program in Pharmacology and Toxicology, Department of Pharmaceutical Sciences, University of Connecticut, Storrs, CT, 06269-3092, USA.","While this element mediates increased transcriptional response in thermally stressed HaCaT keratinocytes, it preferentially binds a stress-inducible factor other than heat shock factor (HSF)1 or HSF2.",-1,,,,,,,,,
25073946,2014,"Graduate Program in Pharmacology and Toxicology, Department of Pharmaceutical Sciences, University of Connecticut, Storrs, CT, 06269-3092, USA.","Intriguingly, this newly characterized HSPA6 HSE competes HSF1 binding a consensus HSE and binds both HSF1 and HSF2 from other epithelial cells.",-1,,,,,,,,,
25073946,2014,"Graduate Program in Pharmacology and Toxicology, Department of Pharmaceutical Sciences, University of Connecticut, Storrs, CT, 06269-3092, USA.","Furthermore, these results suggest that an HSF-like factor may preferentially bind this newly identified HSPA6 HSE in HaCaT cells.",-1,,,,,,,,,
24370255,2014,"Department of Biochemistry, 107 Wiggins Road, University of Saskatchewan, Saskatoon, SK, Canada, S7N 5E5. jeremy.lee@usask.ca.","Similarly, the octapeptide repeat from the N-terminus of the prion protein binds Cu(II), which prevents it from translocating.",-1,,,,,,,,,
24370255,2014,"Department of Biochemistry, 107 Wiggins Road, University of Saskatchewan, Saskatoon, SK, Canada, S7N 5E5. jeremy.lee@usask.ca.","The full-length prion protein also undergoes conformational changes upon binding Cu(II), which results in an increase in the proportion of bumping events.",-1,,,,,,,,,
24370255,2014,"Department of Biochemistry, 107 Wiggins Road, University of Saskatchewan, Saskatoon, SK, Canada, S7N 5E5. jeremy.lee@usask.ca.","It, too, folds into a more compact conformation upon binding Cu(II) and Zn(II), which prevents translocation.",-1,,,,,,,,,
24370255,2014,"Department of Biochemistry, 107 Wiggins Road, University of Saskatchewan, Saskatoon, SK, Canada, S7N 5E5. jeremy.lee@usask.ca.","Finally even proteins such as maltose binding protein which does not contain a formal binding site for metal ions undergoes conformational changes in the presence of the metal chelator, EDTA.",-1,,,,,,,,,
25123063,2014,"Department of Microbiology and Immunology, Albert Einstein College of Medicine, Bronx 10461, NY, USA. Felipe.Diaz-Griffero@einstein.yu.edu.","This work explores the ability of MxB to bind to the HIV-1 core, and the role of capsid-binding in restriction.",-1,,,,,,,,,
25123063,2014,"Department of Microbiology and Immunology, Albert Einstein College of Medicine, Bronx 10461, NY, USA. Felipe.Diaz-Griffero@einstein.yu.edu.","Results:
      
    

    
      We showed that MxB binds to the HIV-1 core and that this interaction leads to inhibition of the uncoating process of HIV-1.",-1,,,,,,,,,
25123063,2014,"Department of Microbiology and Immunology, Albert Einstein College of Medicine, Bronx 10461, NY, USA. Felipe.Diaz-Griffero@einstein.yu.edu.",The use of this small-molecule identified the MxB binding region on the surface of the HIV-1 core.,-1,,,,,,,,,
25123063,2014,"Department of Microbiology and Immunology, Albert Einstein College of Medicine, Bronx 10461, NY, USA. Felipe.Diaz-Griffero@einstein.yu.edu.","Domain mapping experiments revealed the following requirements for restriction: 1) MxB binding to the HIV-1 capsid, which requires the 20 N-terminal amino acids, and 2) oligomerization of MxB, which is mediated by the C-terminal domain provides the avidity for the interaction of MxB with the HIV-1 core.",-1,,,,,,,,,
25123063,2014,"Department of Microbiology and Immunology, Albert Einstein College of Medicine, Bronx 10461, NY, USA. Felipe.Diaz-Griffero@einstein.yu.edu.","Conclusions:
      
    

    
      Overall our work establishes that MxB binds to the HIV-1 core and inhibits the uncoating process of HIV-1.",-1,,,,,,,,,
24787956,2014,"Department of Biology, Drexel University, Philadelphia, Pennsylvania, United States of America.","To investigate how FCF binds and affects septins, we performed in silico simulations of FCF docking to all available crystal structures of septins.",-1,,,,,,,,,
24787956,2014,"Department of Biology, Drexel University, Philadelphia, Pennsylvania, United States of America.","Surprisingly, FCF was predicted to interact with the P-loop Walker A motif GxxxxGKS/T, which binds the phosphates of GTP, and the GTP specificity motif AKAD, which interacts with the guanine base of GTP, and highly conserved amino acids including a threonine, which is critical for GTP hydrolysis.",-1,,,,,,,,,
24787956,2014,"Department of Biology, Drexel University, Philadelphia, Pennsylvania, United States of America.","Overall, this study provides the first insight into how FCF may bind and stabilize septins, and offers a blueprint for the rational design of FCF derivatives that could target septins with higher affinity and specificity.",-1,,,,,,,,,
24460791,2014,"The Wistar Institute, 3601 Spruce Street, Philadelphia, PA 19104, USA. Lieberman@wistar.org.","Epstein-Barr Nuclear Antigen 1 (EBNA1) is expressed in EBV-associated GC, and can bind host DNA, where it may impact cellular gene regulation.",-1,,,,,,,,,
24460791,2014,"The Wistar Institute, 3601 Spruce Street, Philadelphia, PA 19104, USA. Lieberman@wistar.org.","Here, we show that EBNA1 binds directly to DNA upstream of the divergently transcribed GC-specific tumor suppressor genes gastrokine 1 (GKN1) and gastrokine 2 (GKN2).",-1,,,,,,,,,
24460791,2014,"The Wistar Institute, 3601 Spruce Street, Philadelphia, PA 19104, USA. Lieberman@wistar.org.","Methods:
      
    

    
      We use ChIP-Seq, ChIP-qPCR, and EMSA to demonstrate that EBNA1 binds directly to the GKN1 and GKN2 promoter locus.",-1,,,,,,,,,
24460791,2014,"The Wistar Institute, 3601 Spruce Street, Philadelphia, PA 19104, USA. Lieberman@wistar.org.","Conclusions:
      
    

    
      These findings demonstrate that EBNA1 binds to the divergent promoter of the GKN1 and GKN2 genes in GC cells, and suggest that EBNA1 contributes to the complex transcriptional and epigenetic deregulation of the GKN1 and GKN2 tumor suppressor genes in EBV positive GC.",-1,,,,,,,,,
25465238,2014,"Department of Physiology, Third Military Medical University, Chongqing, 400038, China. xiongjiaxiang@gmail.com.","Recently, increasing evidence suggests that some potential receptors which bind specifically with Aβ may play important roles in inducing the toxicity of the neurons in AD pathology.",-1,,,,,,,,,
25399593,2014,"*Institute of Structural and Molecular Biology, Division of Biosciences, University College London, Gower Street, London WC1E 6BT, U.K.","For example, although the function of an antibody variable fragment (Fv) could be described as 'binding', a more detailed definition would also specify the molecule to which the Fv region binds.",-1,,,,,,,,,
25399593,2014,"*Institute of Structural and Molecular Biology, Division of Biosciences, University College London, Gower Street, London WC1E 6BT, U.K.","However, individual antibodies do not moonlight; the multiple functions they exhibit (first binding a molecule and second triggering the immune response) are encoded in different domains and, in any case, are related in the sense that they are a part of what an antibody needs to do.",-1,,,,,,,,,
25399593,2014,"*Institute of Structural and Molecular Biology, Division of Biosciences, University College London, Gower Street, London WC1E 6BT, U.K.","Nonetheless, antibodies provide interesting lessons on the ability of proteins to evolve binding functions.",-1,,,,,,,,,
25399593,2014,"*Institute of Structural and Molecular Biology, Division of Biosciences, University College London, Gower Street, London WC1E 6BT, U.K.","Remarkably similar antibody sequences can bind completely different antigens, suggesting that evolving the ability to bind a protein can result from very subtle sequence changes.",-1,,,,,,,,,
24747353,2014,"Department of Genetics, Cell Biology and Development, University of Minnesota, Minneapolis, Minnesota, United States of America.","Myosin IB is a monomeric, non-filamentous myosin with a globular head that binds to F-actin and has motor activity, and a non-helical tail comprising a basic region, a glycine-proline-glutamine-rich region and an SH3-domain.",-1,,,,,,,,,
24747353,2014,"Department of Genetics, Cell Biology and Development, University of Minnesota, Minneapolis, Minnesota, United States of America.",The basic region binds to acidic phospholipids in the plasma membrane through a short basic-hydrophobic site and the Gly-Pro-Gln region binds F-actin.,-1,,,,,,,,,
24747353,2014,"Department of Genetics, Cell Biology and Development, University of Minnesota, Minneapolis, Minnesota, United States of America.",We conclude that myosin IB contributes to anchoring actin waves to the plasma membranes by binding of the basic-hydrophobic site to acidic phospholipids in the plasma membrane and binding of the Gly-Pro-Gln region to F-actin in the wave.,-1,,,,,,,,,
25150227,2014,"Department of Biochemistry, Duke University, Durham, North Carolina 27110, USA richard.brennan@duke.edu.","Hfq is a post-transcriptional regulator that binds U- and A-rich regions of sRNAs and their target mRNAs to stimulate their annealing in order to effect translation regulation and, often, to alter their stability.",-1,,,,,,,,,
25150227,2014,"Department of Biochemistry, Duke University, Durham, North Carolina 27110, USA richard.brennan@duke.edu.","The U6 RNA binds on the ""proximal face"" in a pocket formed by conserved residues Q9, N42, F43, and K58.",-1,,,,,,,,,
25150227,2014,"Department of Biochemistry, Duke University, Durham, North Carolina 27110, USA richard.brennan@duke.edu.","Unlike Staphylococcus aureus (Sa) Hfq, Lm Hfq requires magnesium to bind U6 with high affinity.",-1,,,,,,,,,
25150227,2014,"Department of Biochemistry, Duke University, Durham, North Carolina 27110, USA richard.brennan@duke.edu.","In contrast, the longer oligo-uridine, U16, binds Lm Hfq tightly in the presence or absence of magnesium, thereby suggesting the importance of additional residues on the proximal face and possibly the lateral rim in RNA interaction.",-1,,,,,,,,,
25150227,2014,"Department of Biochemistry, Duke University, Durham, North Carolina 27110, USA richard.brennan@duke.edu.","Intrinsic tryptophan fluorescence quenching (TFQ) studies reveal, surprisingly, that Lm Hfq can bind (GU)3G and U6 on its proximal and distal faces, indicating a less stringent adenine-nucleotide specificity site on the distal face as compared to the Gram-positive Hfq proteins from Sa and Bacillus subtilis and suggesting as yet uncharacterized RNA-binding modes on both faces.",-1,,,,,,,,,
25216995,2014,"Department of Hematology, Lund University, BMC B13, Klinikgatan 26, 221 84 Lund, Sweden. carl.sanden@med.lu.se.","Results:
      
    

    
      We show that DEK preferentially binds to open chromatin, with a low degree of DNA methylation and scarce in the heterochromatin marker H3K9me(3) but rich in the euchromatin marks H3K4me(2/3), H3K27ac and H3K9ac.",-1,,,,,,,,,
25216995,2014,"Department of Hematology, Lund University, BMC B13, Klinikgatan 26, 221 84 Lund, Sweden. carl.sanden@med.lu.se.","More specifically, DEK binding is predominantly located at the transcription start sites of highly transcribed genes and a comparative analysis with previously established transcription factor binding patterns shows a similarity with that of RNA polymerase II.",-1,,,,,,,,,
25216995,2014,"Department of Hematology, Lund University, BMC B13, Klinikgatan 26, 221 84 Lund, Sweden. carl.sanden@med.lu.se.",Further bioinformatic analysis demonstrates that DEK mainly binds to genes that are ubiquitously expressed across tissues.,-1,,,,,,,,,
25216995,2014,"Department of Hematology, Lund University, BMC B13, Klinikgatan 26, 221 84 Lund, Sweden. carl.sanden@med.lu.se.","Conclusions:
      
    

    
      We find that DEK binds to transcription start sites with a dual role in activation and repression of highly and ubiquitously expressed genes.",-1,,,,,,,,,
24753259,2014,"From the Laboratory of Immunogenetics, Department of Medical Sciences, University of Torino, 10126 Torino and ada.funaro@unito.it.","Using solid-phase binding assays and surface plasmon resonance analysis, we demonstrated that CD157 binds fibronectin with high affinity within its heparin-binding domains 1 and 2.",-1,,,,,,,,,
25536042,2014,"The Institute for Cellular and Molecular Biology and Department of Molecular Biosciences, The University of Texas at Austin, Austin, Texas, United States of America.",The Neurospora crassa mitochondrial tyrosyl-tRNA synthetase (mtTyrRS; CYT-18 protein) evolved a new function as a group I intron splicing factor by acquiring the ability to bind group I intron RNAs and stabilize their catalytically active RNA structure.,-1,,,,,,,,,
25536042,2014,"The Institute for Cellular and Molecular Biology and Department of Molecular Biosciences, The University of Texas at Austin, Austin, Texas, United States of America.",Previous studies showed: (i) CYT-18 binds group I introns by using both its N-terminal catalytic domain and flexibly attached C-terminal anticodon-binding domain (CTD); and (ii) the catalytic domain binds group I introns specifically via multiple structural adaptations that occurred during or after the divergence of Peziomycotina and Saccharomycotina.,-1,,,,,,,,,
25536042,2014,"The Institute for Cellular and Molecular Biology and Department of Molecular Biosciences, The University of Texas at Austin, Austin, Texas, United States of America.","Here, small angle X-ray scattering analysis of CYT-18 shows that both CTDs of the homodimeric protein extend outward from the catalytic domain, but move inward to bind opposite ends of a group I intron RNA.",-1,,,,,,,,,
25536042,2014,"The Institute for Cellular and Molecular Biology and Department of Molecular Biosciences, The University of Texas at Austin, Austin, Texas, United States of America.","Finally, we find that the yeast mtTyrRS, which diverged from Pezizomycotina fungal mtTyrRSs prior to the evolution of splicing activity, binds group I intron and other RNAs non-specifically via its CTD, but lacks further adaptations needed for group I intron splicing.",-1,,,,,,,,,
25369235,2014,"Institute of Applied Chemistry and Environmental Engineering, Yancheng Teachers University , Yancheng City, Jiangsu Province 224002, People's Republic of China.","Moreover, there was one main kind of binding site for bisphenol S on trypsin or pepsin.",-1,,,,,,,,,
25506670,2014,"Department of Biological Sciences, The University of Toledo, 2801 West Bancroft Street, Toledo, OH 43606, USA. Electronic address: sleisne@utnet.utoledo.edu.","D3 binds to D1, along with D4 and contains a spacer region (termed D3b) between two RNA-binding domains.",-1,,,,,,,,,
25116353,2014,"State Key Laboratory of Reproductive Medicine, Institute of Toxicology, School of Public Health, Nanjing Medical University, Nanjing, China.",The Dual-Luciferase reporter gene assay demonstrated that miR-200a and miR-141 binded directly to 3'UTR of PTEN and resulting in the inhibition of PTEN.,-1,,,,,,,,,
24920363,2014,"Division of RNA Biology, New England Biolabs, Ipswich, MA, USA.",It has been shown that p19 is a plant RNA-silencing suppressor that binds small interfering RNA (siRNA) with high affinity.,-1,,,,,,,,,
24920363,2014,"Division of RNA Biology, New England Biolabs, Ipswich, MA, USA.","A bifunctional p19 fusion protein, with an N-terminal maltose binding protein (MBP) and a C-terminal chitin binding domain (CBD) allows protein purification and binding of p19 to chitin magnetic beads via the chitin binding domain.",-1,,,,,,,,,
24920363,2014,"Division of RNA Biology, New England Biolabs, Ipswich, MA, USA.","The fusion p19 protein recognizes and binds double-stranded RNAs (dsRNA) in the size range of 20-23 nucleotides, but does not bind single strand RNA (ssRNA) or dsDNA.",-1,,,,,,,,,
24920363,2014,"Division of RNA Biology, New England Biolabs, Ipswich, MA, USA.","Furthermore, p19 can also bind mRNA, if there is a 19 bp blunt RNA duplex at the exact end of the RNA.",-1,,,,,,,,,
24920363,2014,"Division of RNA Biology, New England Biolabs, Ipswich, MA, USA.",Binding specificity of the p19 fusion protein for small dsRNA allows for detection of siRNAs derived either from exogenous or endogenous long dsRNA or microRNAs when hybridized to a complementary RNA.,-1,,,,,,,,,
24967911,2014,"European Molecular Biology Laboratory, Heidelberg, Germany.","In mammalian cells, the ribosome associated protein PYM (HsPYM) binds the Y14-Mago heterodimer moiety of the EJC core, and disassembles EJCs, presumably during the pioneer round of translation.",-1,,,,,,,,,
24967911,2014,"European Molecular Biology Laboratory, Heidelberg, Germany.",We provide evidence that the EJC binds oskar mRNA in vivo.,-1,,,,,,,,,
25344007,2014,"Department of Molecular Biology, Pusan National University, Busan, 609-735, Korea.",AtERF71/HRE2 binds to GCC box or DRE/CRT as transcription activator and plays an important role in root development via root cell expansion regulation.,-1,,,,,,,,,
25344007,2014,"Department of Molecular Biology, Pusan National University, Busan, 609-735, Korea.","Here, we showed that AtERF71/HRE2 binds to GCC box and DRE/CRT by electrophoretic mobility shift assay (EMSA).",-1,,,,,,,,,
25344007,2014,"Department of Molecular Biology, Pusan National University, Busan, 609-735, Korea.","Our data indicate that AtERF71/HRE2 binds to both GCC box and DRE/CRT, transactivates expression of genes downstream via GCC box or DRE/CRT, and plays an important role in root development through regulation of root cell expansion.",-1,,,,,,,,,
25415302,2014,"Biosciences Department, Brookhaven National Laboratory, Upton, NY, 11973, United States of America.",Whether upon activation p53 binds to its genomic targets in a cell type and stress type dependent manner is still an open question.,-1,,,,,,,,,
25415302,2014,"Biosciences Department, Brookhaven National Laboratory, Upton, NY, 11973, United States of America.",Here we show that the p53 binding to the human genome is selective and cell context-dependent.,-1,,,,,,,,,
25415302,2014,"Biosciences Department, Brookhaven National Laboratory, Upton, NY, 11973, United States of America.","The observed differences affect the p53 binding sites distribution with respect to major genomic and epigenomic elements (promoter regions, CpG islands and repeats).",-1,,,,,,,,,
24816607,2014,"Division of Food Science and Biotechnology, Graduate School of Agriculture, Kyoto University, Uji, Kyoto, Japan whasimot@kais.kyoto-u.ac.jp.",A gel mobility shift assay showed that AlgO binds to the specific intergenic region between algO and algS (algO-algS).,-1,,,,,,,,,
24816607,2014,"Division of Food Science and Biotechnology, Graduate School of Agriculture, Kyoto University, Uji, Kyoto, Japan whasimot@kais.kyoto-u.ac.jp.","In the absence of alginate, AlgO binds to the algO-algS intergenic region and represses the expression of both strands of the genetic cluster, while in the presence of alginate, AlgO dissociates from the algO-algS intergenic region via binding to alginate oligosaccharides produced through the lyase reaction and subsequently initiates transcription of the genetic cluster.",-1,,,,,,,,,
24589252,2014,"Centre for Bacterial Cell Biology, Institute for Cell and Molecular Biosciences, Faculty of Medical Sciences, Newcastle University, Framlington Place, Newcastle-upon-Tyne, NE2 4HH, UK.",Here we reveal the details of this interaction and demonstrate that the ColN receptor-binding domain (ColN-R) binds to a specific region of LPS close to the membrane surface.,-1,,,,,,,,,
24589252,2014,"Centre for Bacterial Cell Biology, Institute for Cell and Molecular Biosciences, Faculty of Medical Sciences, Newcastle University, Framlington Place, Newcastle-upon-Tyne, NE2 4HH, UK.","The site of LPS binding means that ColN will preferably bind at the interface and thus position itself close to the surface of its translocon component, OmpF.",-1,,,,,,,,,
24071581,2014,"MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge CB2 0QH, UK.","The yeast poly(A) RNA binding protein, Nab2, facilitates poly(A) tail length regulation together with targeting transcripts to nuclear pores and their export to the cytoplasm.",-1,,,,,,,,,
24071581,2014,"MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge CB2 0QH, UK.",Nab2 binds polyadenosine RNA primarily through a tandem repeat of CCCH Zn fingers.,-1,,,,,,,,,
25074286,2014,"*Laboratory of Immunoglycobiology, WPI Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.","In the present study, we show that PIGF binds to PIGO and PIGG through distinct molecular domains.",-1,,,,,,,,,
25074286,2014,"*Laboratory of Immunoglycobiology, WPI Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.","Furthermore, we identified a highly conserved motif in PIGF and demonstrated that the motif is not involved in binding to PIGO or PIGG, but critical for its function.",-1,,,,,,,,,
25074286,2014,"*Laboratory of Immunoglycobiology, WPI Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.","Finally, we identified a PIGF homologue from Trypanosoma brucei and showed that it binds specifically to the T. brucei PIGO homologue.",-1,,,,,,,,,
25074286,2014,"*Laboratory of Immunoglycobiology, WPI Immunology Frontier Research Center, Osaka University, Osaka 565-0871, Japan.","These data together support the notion that PIGF plays a critical and evolutionary conserved role in the ethanolamine-phosphate transfer-step, which cannot be explained by its previously ascribed binding/stabilizing function.",-1,,,,,,,,,
25367157,2014,"Department of Medicinal Chemistry and Molecular Pharmacology, Bindley Bioscience Center, Purdue University, West Lafayette, Indiana, 47907.","To investigate the effect of ligand binding on partial unfolding of a protein, we use Escherichia coli dihydrofolate reductase (DHFR) and its functional ligand NADP(+) as a model system.",-1,,,,,,,,,
25367157,2014,"Department of Medicinal Chemistry and Molecular Pharmacology, Bindley Bioscience Center, Purdue University, West Lafayette, Indiana, 47907.","In this report, we determined the free energy for partial unfolding of DHFR at varying concentrations of NADP(+) and found that NADP(+) binds to the partially unfolded form as well as the native form.",-1,,,,,,,,,
24515102,2014,"From the Metabolism and Genetics Group, Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), Faculty of Pharmacy, University of Lisbon, 1649-003 Lisbon, Portugal.","Despite the proposed physiological relevance of this inhibitory mechanism, unlike CO, NO() was reported to bind at the CBS heme with very low affinity (Kd = 30-281 μm).",-1,,,,,,,,,
24515102,2014,"From the Metabolism and Genetics Group, Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), Faculty of Pharmacy, University of Lisbon, 1649-003 Lisbon, Portugal.","We found that NO() binds tightly to the ferrous CBS heme, with an apparent Kd  0.23 μm.",-1,,,,,,,,,
24515102,2014,"From the Metabolism and Genetics Group, Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), Faculty of Pharmacy, University of Lisbon, 1649-003 Lisbon, Portugal.","In line with this result, at 25 °C, NO() binds quickly to CBS (k on  8 _ 10(3) m(-1) s(-1)) and dissociates slowly from the enzyme (k off  0.003 s(-1)).",-1,,,,,,,,,
24515102,2014,"From the Metabolism and Genetics Group, Research Institute for Medicines and Pharmaceutical Sciences (iMed.UL), Faculty of Pharmacy, University of Lisbon, 1649-003 Lisbon, Portugal.","The observed rate constants for NO() binding were found to be linearly dependent on [NO()] up to  800 μm NO(), and >100-fold higher than those measured for CO, indicating that the reaction is not limited by the slow dissociation of Cys-52 from the heme iron, as reported for CO. For the first time the heme of human CBS is reported to bind NO() quickly and tightly, providing a mechanistic basis for the in vivo regulation of the enzyme by NO().",-1,,,,,,,,,
24460703,2014,"Department of Biomedical Science, University of Sheffield, Sheffield, S10 2TN, UK.",A direct binding interaction between Mid2 and the mu homology domain of Apm4 further supports a model in which AP-2 binds Mid2 to facilitate its internalization and relocalization in response to specific signals.,-1,,,,,,,,,
27843972,2014,"Department of Biology, Faculty of sciences, Alzahra University, Tehran, Iran.","To understand the features of HU binding to DNA and repair intermediates, a fast and easy HU protein purification method is required.",-1,,,,,,,,,
23815520,2014,Macquarie University.,The brain binds inputs from multiple senses to enhance our ability to identify key events in the environment.,-1,,,,,,,,,
23815520,2014,Macquarie University.,"Understanding this process is based mainly on data from the major senses (vision and audition), yet compelling examples of binding occur in other domains.",-1,,,,,,,,,
23815520,2014,Macquarie University.,"Attentional processes may also be important, especially given their role in binding the major senses.",-1,,,,,,,,,
23815520,2014,Macquarie University.,"One claims that the failure to recognize smell's role in flavor stems from the role of involuntary attention's ""defaulting"" to the mouth and taste (i.e., binding by ignoring).",-1,,,,,,,,,
24748790,2014,"Division of Surgical Oncology, Department of Surgery, University of Illinois College of Medicine, Chicago, IL, USA.","p28 is an anionic, amphipathic, cell-penetrating peptide derived from the cupredoxin azurin that binds to the DNA-binding domain (DBD) of the tumor suppressor protein, p53, and induces a post-translational increase in the level of wild type and mutated p53 in a wide variety of human cancer cells.",-1,,,,,,,,,
24748790,2014,"Division of Surgical Oncology, Department of Surgery, University of Illinois College of Medicine, Chicago, IL, USA.","As p63 and p73, additional members of the p53 superfamily of proteins, also appear to be involved in the cellular response to cancer therapy and are reportedly required for p53-induced apoptosis, we asked whether p28 also binds to p63 and p73.",-1,,,,,,,,,
25209359,2014,"Department of Plant Sciences, School of Life Sciences, University of Hyderabad, Hyderabad 500046, India. srgsl@uohyd.ernet.in.",The binding interaction between L-dopa (phytochemical) and human serum albumin (HSA) under simulated physiological conditions was investigated by spectroscopic and molecular modeling methods.,-1,,,,,,,,,
25209359,2014,"Department of Plant Sciences, School of Life Sciences, University of Hyderabad, Hyderabad 500046, India. srgsl@uohyd.ernet.in.","Interestingly, L-dopa is not binding to the α-1-acidglycoprotein, which is also a plasma protein and an acute phase protein.",-1,,,,,,,,,
25209359,2014,"Department of Plant Sciences, School of Life Sciences, University of Hyderabad, Hyderabad 500046, India. srgsl@uohyd.ernet.in.","Importantly, the displacement experiment with site specific probes, phenylbutazone (site I) and ibuprofen (site II), depicts that L-dopa binds particularly to site II of HSA.",-1,,,,,,,,,
25209359,2014,"Department of Plant Sciences, School of Life Sciences, University of Hyderabad, Hyderabad 500046, India. srgsl@uohyd.ernet.in.","In addition, the molecular modeling results also confirmed that L-dopa is binding to the subdomain IIIA of HSA and is stabilized by hydrogen bonds and hydrophilic forces.",-1,,,,,,,,,
25217835,2014,"Graduate School of Bioresources, Mie University, 1577 Kurimamachiya, Tsu 514-8507, Japan.","CjCBM3 shows binding to crystalline cellulose, non-crystalline cellulose and soluble polysaccharides.",-1,,,,,,,,,
25217835,2014,"Graduate School of Bioresources, Mie University, 1577 Kurimamachiya, Tsu 514-8507, Japan.","The binding isotherm of CjCBM3 to acid-swollen cellulose is best fitted by the Langmuir two-site model, suggesting that there are two CjCBM3 binding sites on acid-swollen cellulose with different affinities.",-1,,,,,,,,,
25381247,2014,"From the Department of Computational & Systems Biology, School of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania 15213 bahar@pitt.edu.","Simulations show that sodium binds initially the Na1 site, but not Na2, and, consistently, sodium unbinding/escape to the extracellular (EC) region first takes place at Na2, succeeded by Na1.",-1,,,,,,,,,
25054206,2014,"a Department of Plant Sciences, School of Life Sciences , University of Hyderabad , Hyderabad 500046 , India.",The binding constants and free energy corresponding to experimental and computational analysis suggest that there are hydrophobic and hydrophilic interactions when piperine binds to HSA.,-1,,,,,,,,,
